txt_id,sen_ix,sentence,label_seq,pos_seq,labeled_sentence,genre
a1n-fragment18,345,"Had either of the teams won , they would have taken the League leadership .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","['VERB', 'DET', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT']","Had either of the teams M_won , they would have M_taken the League M_leadership .",news
a7s-fragment03,67,"He described being taken over the years to see his sick , and finally dying and almost certainly innocent father in another prison .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'ADJ', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'CCONJ', 'ADV', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","He described being taken M_over the years to see his sick , and finally dying and almost certainly innocent father in another prison .",news
kbw-fragment42,15064,daddy,[0],['NOUN'],daddy,conversation
cb5-fragment02,3198,She sat down and prepared to wait as long as was necessary .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'PART', 'CCONJ', 'VERB', 'PART', 'VERB', 'ADV', 'ADV', 'ADP', 'VERB', 'ADJ', 'PUNCT']",She sat down and prepared to wait as long as was necessary .,fiction
ahc-fragment60,1246,"A mile above the shepherd 's hut the hillsides ceased their upward rolling and curved together to form a dead-end valley of broad-breasted slopes five miles from the nearest tarmac road , hidden deep in the folds of the moors .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NUM', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","A mile above the shepherd 's hut the hillsides M_ceased their upward M_rolling and curved together to M_form a dead-end valley of M_broad-breasted slopes five miles from the nearest tarmac road , hidden deep in the M_folds of the moors .",news
amm-fragment02,1642,"It turns out that our animal was able to see in almost every direction upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the line of the rest of the body .","[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'PART', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'PART', 'VERB', 'ADP', 'ADV', 'DET', 'NOUN', 'ADV', 'PUNCT', 'ADV', 'PUNCT', 'ADV', 'CCONJ', 'ADV', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","It M_turns M_out that M_our animal was M_able to see M_in almost every direction upwards , downwards , sideways and forwards , and even backwards , because the eyes bulged out beyond the M_line of the rest of the body .",academic
a1h-fragment05,75,"Like many young American composers he studied with Nadia Boulanger , but after 1925 set out to achieve the discipline of spontaneity which he found in Stein 's writings .","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['ADP', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'ADP', 'NUM', 'VERB', 'PART', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'PROPN', 'PART', 'NOUN', 'PUNCT']","Like many young American composers he M_studied M_with Nadia Boulanger , but M_after 1925 M_set M_out to achieve the discipline of spontaneity which he M_found M_in Stein 's writings .",news
fpb-fragment01,1086,"As Gilda held out her glass to be refilled , she added reflectively , Although you seem more lonely than horny .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['ADP', 'PROPN', 'VERB', 'PART', 'ADJ', 'NOUN', 'PART', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT']","As Gilda held out her glass to be refilled , she M_added M_reflectively , Although you seem more lonely than M_horny .",fiction
b1g-fragment02,1093,"Moreover , the advent of low-cost , high-density-storage devices like CD-ROMs may well make substantial data sets available even to those with modest computing power : a CD-ROM , for instance , can hold about 600 megabytes ( i.e. 10&sup6 ; bytes ) , can be reproduced currently for about Ì´å£1 and read on a device costing about Ì´å£400 .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADV', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADP', 'DET', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'ADV', 'NUM', 'NOUN', 'PUNCT', 'X', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'VERB', 'VERB', 'ADV', 'ADP', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'ADV', 'PUNCT']","Moreover , the advent of low-cost , high-density-storage devices like CD-ROMs may well make substantial data sets available even to those with modest computing power : a CD-ROM , for instance , can hold about 600 megabytes ( i.e. 10&sup6 ; bytes ) , can be reproduced currently for about å£1 and read on a device costing about å£400 .",academic
ahb-fragment51,752,"We want everyone to be licensed , but the Government did n't think it necessary .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['PRON', 'VERB', 'NOUN', 'PART', 'VERB', 'VERB', 'PUNCT', 'CCONJ', 'DET', 'PROPN', 'VERB', 'ADV', 'VERB', 'PRON', 'ADJ', 'PUNCT']","We want everyone to be licensed , but the Government did n't M_think it necessary .",news
kbw-fragment42,14782,It does n't matter what ?,"[0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT']",It does n't matter what ?,conversation
a1g-fragment26,389,"DOZENS more East German refugees arrived outside the West German embassy yesterday seeking asylum and passage to the West , including some who missed by only a few minutes a train that took more than 800 of their compatriots to West Germany .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'ADV', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'ADP', 'NUM', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","DOZENS more East German refugees arrived outside the West German embassy yesterday seeking asylum and passage to the West , including some who M_missed M_by only a few minutes a train that M_took more than 800 of their compatriots to West Germany .",news
ac2-fragment06,1424,He does n't know the inside track any more than Klepner .,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'DET', 'ADJ', 'ADP', 'PROPN', 'PUNCT']",He does n't know the M_inside M_track any more than Klepner .,fiction
a4d-fragment02,111,"However , Caithness himself stated that this first selection was in no way a definitive list","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]","['ADV', 'PUNCT', 'PROPN', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN']","However , Caithness himself stated that M_this first selection was M_in no M_way a definitive list",news
kbp-fragment09,3773,You could feel the atmosphere when you were sat in the car .,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",You could M_feel the M_atmosphere when you were sat in the car .,conversation
kbh-fragment02,274,"Catch it , one two three catch it , one two three .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['VERB', 'PRON', 'PUNCT', 'NUM', 'NUM', 'NUM', 'NOUN', 'PRON', 'PUNCT', 'NUM', 'NUM', 'NUM', 'PUNCT']","Catch it , one two three catch it , one two three .",conversation
kbp-fragment09,3901,I thought,"[0, 0]","['PRON', 'VERB']",I thought,conversation
c8t-fragment01,42,In the centre of the room was a large wooden table holding a stoneware jar of dried flowers .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT']",In the centre of the room was a large wooden table M_holding a stoneware jar of dried flowers .,fiction
bpa-fragment14,2179,"Nell would never rest until she could get closer to confirm her worst suspicions , and paradoxically it was the woman in her that provided the intensity of emotion that would let nothing stand in her way .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]","['PROPN', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADJ', 'PART', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","Nell would never rest until she could get closer to confirm her worst suspicions , and paradoxically it was the woman M_in her that provided the intensity of emotion that would let nothing M_stand M_in her M_way .",fiction
kbw-fragment04,2632,It 's just that I can actually hear it .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PUNCT']",It 's just that I can actually hear it .,conversation
a8n-fragment19,320,"Oldham took up the attack again and Barlow , who had a fine match at left-back , totally containing Rocastle , floated in a deep cross beyond Winterburn .","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","['PROPN', 'VERB', 'PART', 'DET', 'NOUN', 'ADV', 'CCONJ', 'PROPN', 'PUNCT', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","Oldham M_took M_up the M_attack again and Barlow , who M_had a M_fine match at M_left-back , totally M_containing Rocastle , M_floated in a M_deep cross beyond Winterburn .",news
ac2-fragment06,1394,"Notwithstanding current problems which they discussed lightly , it had all been wonderful .","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['ADP', 'ADJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADV', 'PUNCT', 'PRON', 'VERB', 'DET', 'VERB', 'ADJ', 'PUNCT']","Notwithstanding current problems which they discussed M_lightly , it had all been wonderful .",fiction
ahb-fragment51,705,Property : Do n't let yourself in for trouble Choosing the right agent is essential if you want to rent your property .,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['NOUN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'PRON', 'PART', 'ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'ADP', 'PRON', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",Property : Do n't M_let yourself M_in M_for trouble Choosing the right agent is essential if you want to rent your property .,news
b1g-fragment02,1532,"First , attention should be drawn to the new directive from the Department of Health to regional and district health authorities to review the health of the population .","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADV', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","First , attention should be M_drawn M_to the new directive M_from the Department of Health M_to regional and district health authorities to review the health of the population .",academic
as6-fragment02,387,"But the concern with overcoming political marginality remained on the sidelines of the main public debate because it questioned the perception of the rioters as driven by irrational , uncivilized , and criminal instincts .","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","But the concern M_with M_overcoming political marginality M_remained M_on the M_sidelines of the main public debate because it M_questioned the perception of the rioters as M_driven by irrational , uncivilized , and criminal instincts .",academic
kbw-fragment11,4197,And she said he has to go trotting to Exeter two or three times a week now .,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'VERB', 'ADP', 'PROPN', 'NUM', 'CCONJ', 'NUM', 'NOUN', 'DET', 'NOUN', 'ADV', 'PUNCT']",And she said he has to go M_trotting to Exeter two or three times a week now .,conversation
ccw-fragment03,1671,He glanced at the paint pot and brush that I was still holding .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",He glanced at the paint pot and brush that I was still holding .,fiction
b1g-fragment02,1061,No other data collection methodology obviates the short distance variation in data sets induced by variations in data collection and aggregation methodology typically encountered between adjacent nation states .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",No other data collection methodology obviates the short distance variation in data sets induced by variations in data collection and aggregation methodology typically encountered between adjacent nation states .,academic
b1g-fragment02,1018,"The unavoidable reliance upon existing data sets led to many problems due to non-harmonization even of commonly used variables , e.g. eight different definitions of potential evapo-transpiration were in use in the Member States and maximum temperature at each weather station was defined in at least four different ways ;","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADV', 'ADP', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'NUM', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADV', 'ADV', 'NUM', 'ADJ', 'NOUN', 'PUNCT']","The unavoidable reliance upon existing data sets led to many problems due to non-harmonization even of commonly used variables , e.g. eight different definitions of potential evapo-transpiration were in use in the Member States and maximum temperature at each weather station was defined in at least four different ways ;",academic
ahf-fragment24,586,"Meadowell has even discovered a new martyr in the shape of one Willy Hunter , a local hard nut awaiting trial for murder , and allegedly the victim of a police frame-up .","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['PROPN', 'VERB', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","Meadowell has even M_discovered a new martyr M_in the shape of one Willy Hunter , a local M_hard M_nut awaiting trial for murder , and allegedly the M_victim of a police frame-up .",news
kbd-fragment07,2293,Oh I need some,"[0, 0, 0, 0]","['INTJ', 'PRON', 'VERB', 'DET']",Oh I need some,conversation
kbw-fragment04,2468,Why they keep on making new bulbs ?,"[0, 0, 1, 1, 1, 0, 0, 0]","['ADV', 'PRON', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",Why they M_keep M_on M_making new bulbs ?,conversation
kbh-fragment02,159,What else do I need ?,"[0, 0, 0, 0, 0, 0]","['NOUN', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']",What else do I need ?,conversation
kbw-fragment11,4112,I 've told you what we 're gon na for Christopher have n't I ?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'ADP', 'PROPN', 'VERB', 'ADV', 'PRON', 'PUNCT']",I 've told you what we 're gon na for Christopher have n't I ?,conversation
kbc-fragment13,5876,Well well he has n't got a father so he regards you does n't he ?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['INTJ', 'INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PRON', 'PUNCT']",Well well he has n't M_got a father so he M_regards you does n't he ?,conversation
ab9-fragment03,1014,"Francis Morgan stood and stared at them , and even before the man stepped forward steadily , hand extended , mouth opening to speak , he understood who they were and what they had come to tell him .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PROPN', 'PROPN', 'VERB', 'CCONJ', 'VERB', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'ADV', 'PUNCT', 'NOUN', 'VERB', 'PUNCT', 'NOUN', 'NOUN', 'PART', 'VERB', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']","Francis Morgan stood and stared M_at them , and even M_before the man stepped forward steadily , hand extended , mouth opening to speak , he understood who they were and what they had come to tell him .",fiction
fpb-fragment01,1215,The doorbell sounded .,"[0, 0, 0, 0]","['DET', 'NOUN', 'VERB', 'PUNCT']",The doorbell sounded .,fiction
kbp-fragment09,3673,I thought it would be,"[0, 0, 0, 0, 0]","['PRON', 'VERB', 'PRON', 'VERB', 'VERB']",I thought it would be,conversation
ac2-fragment06,1469,The only thing you can be sure of is that US interest will always come first .,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADP', 'VERB', 'ADP', 'PROPN', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADV', 'PUNCT']",The only M_thing you can be sure of is that US interest will always M_come first .,fiction
alp-fragment01,94,Probably the best illustration of the assisting method in action during the course comes in the fifth session when Somerset practitioners take the logic of working with the problem in the community to its ultimate conclusion .,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","['ADV', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'PROPN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",Probably the best M_illustration of the assisting method M_in action during the M_course M_comes M_in the fifth session when Somerset practitioners M_take the logic of working M_with the problem M_in the community M_to its ultimate conclusion .,academic
ab9-fragment03,1013,"The man , a stocky , greying fifty-year-old in a navy raincoat over a suit , his hair cut short , was attended by a uniformed policewoman , hair smartly set under the cap , her eyes watchful in the wide , flat , placid face , and both of them were standing square and stolid .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'PUNCT', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADP', 'PRON', 'VERB', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","The man , a stocky , greying fifty-year-old in a navy raincoat over a suit , his hair cut short , was attended by a uniformed policewoman , hair M_smartly set under the cap , her eyes M_watchful in the wide , flat , placid face , and both of them were standing M_square and M_stolid .",fiction
g0l-fragment01,48,"Sorge looked round the table , saw their undisguised curiosity .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","Sorge looked round the table , saw their undisguised curiosity .",fiction
ea7-fragment03,836,They offered opportunities for men of skill to acquire great position in the world Arnoul of Ardres caught the eye of Countess Ida of Boulogne through his exploits ; and they also conferred lustre on the great Geoffrey le Bel and Philip of Alsace were throughout France for their distinguished performances in these show battles .,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","['PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'PROPN', 'VERB', 'ADP', 'PROPN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']",They M_offered opportunities for men of skill to acquire M_great M_position M_in the world Arnoul of Ardres M_caught the M_eye of Countess Ida of Boulogne M_through his exploits ; and they also conferred M_lustre M_on the great Geoffrey le Bel and Philip of Alsace were throughout France for their distinguished performances M_in M_these show battles .,academic
