text_idx,sentence_idx,verb,sentence,verb_idx,label
ahc-fragment60,1222,stand,"The farm stands on a spur of moorland on the northern edge of the forest , and within 10 minutes I had turned my back on the corduroy battalions of trees and was striding under a still , cloudy sky over tussocks of rush and coarse grass , with my face to the long , bare shoulders of open hillside that flank the winding shallows of the East Kielder Burn .",2,1
b1g-fragment02,1366,show,"They propose a national radiological spatial information system and , in a pilot project in Cumbria , have integrated several layers of data within ARC/INFO to show what this might involve ( Fig. 10.2 ) .",26,0
ac2-fragment06,1263,reply,"Tell me about it , he replied .",6,0
a3p-fragment09,196,call,Precisely next door to this is a restaurant called The Great House .,8,0
kbh-fragment02,256,please,"Well finish your mouthful first , please .",6,0
as6-fragment01,70,summarize,"Leech and Amin ( 1988 , p. 14 ) summarize this approach , not unfairly , in the following terms :",9,0
kbd-fragment07,2464,get,to be getting on with it .,2,0
b1g-fragment02,1241,start,Each WRA is required to produce a waste disposal plan and these are starting to appear .,13,0
b1g-fragment02,985,seem,"Many other companies , of course , are supporting environmental work but IBM seems almost to be unique in its corporate commitment to use of high technology for facilitating sustainable development .",13,0
a1f-fragment08,163,decide,"His problem will be that Mrs Thatcher might decide to do it first , and then she will garner the votes .",8,0
a1h-fragment05,77,come,"First came Four Saints in Three Acts , produced in 1934 , and then The Mother of Us All ( 1947 ) , which demonstrated a new kind of plotless opera only now reaching a wider currency through the stage works of Philip Glass .",1,1
kbc-fragment13,6259,married,"And plus he 's , he , he , he , he married an heiress you know .",12,0
a8n-fragment19,325,press,"Finally , with Arsenal pressing hard , he clawed away Quinn 's careful header from Thomas 's drag-back .",4,1
kcf-fragment14,1450,mean,I mean,1,0
a1h-fragment06,133,found,"Keller was made a Steward of Henley Royal Regatta in 1976 , a time when the proliferation of new six-lane , still-water courses around the world , which had emerged under his guidance , seemed a threat to the regatta founded in 1829 .",40,0
a3p-fragment09,176,forget,"Everything is home-grown , home-made and fresh : it tastes like forgotten food .",11,0
b1g-fragment02,1239,form,Attention should be drawn to the three Annual Reports of the Hazardous Waste Inspectorate ( now merged with other branches of the DoE to form Her Majesty 's Inspectorate of Pollution ) .,24,0
ea7-fragment03,870,bring,"His friendship with Raymond V of Toulouse , a fellow warrior , reversed the trend of history since the middle of the tenth century , in bringing the princes of the far south back into the king 's mouvance .",26,1
al5-fragment03,32,pledge,"She pledged that the Government would safeguard those that did not opt for trust status , but she expected this to be a minority .",1,1
bpa-fragment14,2211,shout,"Nell repeatedly pressed the button , shouted across at Lawton , who was now using the spy port .",6,0
acj-fragment01,145,cross,"Presumably the justification is that D has already crossed a high moral/social threshold in choosing to commit such a serious offence , and should therefore be held liable for whatever consequences ensue , however unforeseeable they may be .",8,1
cb5-fragment02,3298,return,"Ruth fetched and carried and stirred and whipped , praying every moment that Joss Barnet would return before they left Millfield next day .",16,0
kbw-fragment17,6167,say,Yes love I am going to say something sensible !,6,0
ccw-fragment03,1669,turn,He turned on me like a snake .,1,1
a1f-fragment07,157,improve,"Only then will two vitally important and complementary goals be achieved : to improve Britain 's general educational and vocational competence , and hence our productive capacity ; and to reduce our gross educational inequalities between the elite who receive a narrow education to a very high standard , and the rest .",13,0
kbd-fragment07,2358,yeah,Oh yeah,1,0
a3k-fragment11,148,pass,"Advertising costs and any expenses incurred in hiring premises are normally passed on by the estate agents to the vendor , whether or not the auction results in a sale .",11,1
a3e-fragment03,52,emerge,"In an old garden , there may be a fruit tree , or a good bulwark of evergreen laurel or box that , tidied up , could add a dash of venerability to the new garden that will emerge around it .",38,1
b1g-fragment02,1240,contain,"These contain some valuable material on disposal practices , and volumes of waste generated and disposed of by each waste regulation authority ( WRA ) counties in England , districts in Wales , Scotland and Northern Ireland .",1,0
fpb-fragment01,1346,snarl,"I 've had enough of your melodrama , Adam snarled .",9,1
ew1-fragment01,101,expect,This was the essence of the problem : the press could only be managed by someone who knew their methods and who would not expect them to come round to Central Office to search for news .,24,0
al5-fragment03,52,say,"Prime Ministers always have to consider balance in the Cabinet and at least we now have the same number of women as old Etonians in John Major 's team , she said .",31,0
a6u-fragment02,240,become,Hale 's suicide became a poignant metaphor for the oppressive nature of the social values of New York and North America in general .,3,0
c8t-fragment01,49,find,"Or was it that the kitchen reminded Dalgliesh of that rectory kitchen where the lonely only child had found warmth and undemanding , uncensorious companionship , been given hot dripping toast and small forbidden treats ?",18,1
crs-fragment01,66,undertake,The specialist social worker and another under-fives worker with a personal interest in the issues undertook a supplementary review to examine resources for these children .,15,0
kbd-fragment07,2452,go,"He 's , he , he went in last week , he went in this week and er",6,0
bpa-fragment14,2125,settle,"After they 'd gone , Forster felt the silence physically settle around him .",10,1
ccw-fragment03,1687,pull,"I was calling Sweetman 's bluff , confident he would not dare pull the trigger , and equally confident that my marine training would let me turn him into mincemeat .",12,0
b1g-fragment02,878,indicate,"In no way , however , does this invalidate the need for microscale studies for instance , while global data sets may indicate the extent of algal blooms and may suggest causes of them , only detailed study of the algae themselves can provide understanding of why the bloom is occurring .",22,0
c8t-fragment01,44,weave,To each side of the hearth was a high-backed wicker armchair in an intricate closely woven design fitted with patchwork cushions .,15,0
kcv-fragment42,4412,mind,No Patrick where would you would you mind to go to ?,7,0
ac2-fragment06,1521,hear,"But as soon as Nate heard about the latest strike , that was it .",5,0
fpb-fragment01,1218,read,Buzz returned reading a postcard .,2,0
b1g-fragment02,1012,build,"As a result of some 40 sub-projects involving all the Member States ( and often several groups within each one ) , databases of topography , soils , water resources and quality , biotopes , atmospheric emissions , climate , soil erosion and administrative boundaries have been built up for the whole Community and can be interrelated ; other data sets ( such as land cover , derived from satellite imagery ) have already been compiled for some of the Member States .",47,0
