text_idx,sentence_idx,verb,sentence,verb_idx,label
fpb-fragment01,1208,downheart,"At times , she was downhearted and wondered whether she would ever write another book .",5,0
bpa-fragment14,2286,convince,"In a sense , as long as he could convince himself that she was safe , he was glad she was n't coming with them .",9,0
ab9-fragment03,996,come,Come on Jennifer or are you going out with Michael ?,0,1
ea7-fragment03,815,declare,"The divergence was sharpened by the application of a theoretical distinction , the fruit of Augustinian theology , amplified as the century went on by canon and Roman law reference ; princes pronounced their campaigns just wars ( fought against aggressors with the aim of re-establishing peace ) or public wars ( declared by a competent authority in the public interest ) , while they condemned the wars of lesser men as infractions of the peace .",52,0
ajf-fragment07,229,get,It gets worse .,1,0
fef-fragment03,637,call,"Since it is the equation formula that needs to be satisfied , we should choose the potential as a vector ( called , not without logic , the vector potential ) , defined by the equation formula .",21,1
a1g-fragment27,428,incorporate,"But Nicholas 's grand design collapsed in 1918 when his Serbian son-in-law , Alexander , deposed him and incorporated Montenegro into Yugoslavia .",18,0
kbj-fragment17,1618,give,"If I give you a bit of paper and the lot , yeah well you know what to do and go to school and fill them in !",2,0
fpb-fragment01,1296,move,"Making sure to appear casual , he carefully watched the men in dinner jackets and the women in full-length dÃŒÂ©colletÃŒÂ© dresses move slowly over the red carpet towards the restaurant at the rear , or climb the staircase to the gaming rooms .",21,0
clp-fragment01,809,keep,Given time available to train new staff it is not necessary to keep more than a nucleus in that particular expertise .,12,1
a1m-fragment01,17,accord,"The impact , according to Henning Albrechsten , president of Telecottages International who has been involved in their development since the outset , was immediate .",3,0
kbd-fragment07,2516,see,see .,0,1
fpb-fragment01,1139,weep,Then she wept .,2,0
kbd-fragment07,2550,put,"Well we used to put , I mean , I put twelve , thirteen hundred in the Sugar House .",4,1
fet-fragment01,180,say,"I have always looked upon you as Theo Daniel said he could not see the pain Frederica said was in the olives , and Alexander , still lecturing , said that Vincent had objected to paintings of symbolic Christs in Gethsemane by Bernard and his compÃŒÂ¬res , had torn up his own , had made do with the olives themselves .",9,0
kbd-fragment07,2625,say,She said oh !,1,0
g0l-fragment01,181,mean,The name Grob Mitzer mean anything ?,4,1
a8r-fragment02,64,build,Crucial to the development process is the relationship built up between the analyst and the user .,8,1
ccw-fragment03,1607,lie,"Oh , lay me down , just lay me down .",2,0
bpa-fragment14,2310,seem,Forster choked as the putrefying reek seemed to get right into him .,6,0
bpa-fragment14,2062,get,"That 's why we 've got to take risks , Nell put in .",5,0
bpa-fragment14,2134,put,"Forster settled down , only putting his eye to the slit every half minute , not continually as he had started to do .",5,0
b1g-fragment02,1304,inflict,"For example , in 1692 , the whole of southern England was affected by an earthquake whose epicentre was located in what is now Belgium ; a good deal of minor structural damage was inflicted ( Morse 1983 ) .",34,0
ab9-fragment03,823,take,"He was very nearly as tall as her , but she put an arm under his shoulders and supported him to the untidy room which served as the stable office , calling to one of the stable girls to take over the class .",39,0
acj-fragment01,73,weigh,"Where there is no capital punishment , however , the question of how many degrees of homicide it is desirable to have calls for careful weighing of the principle of fair labelling ( see Chapter 3.3 ( l ) ) against the cost and time arguments mobilised by the policy of efficient administration ( see Chapter 3.3 ( m ) ) .",25,1
a1p-fragment03,62,indulge,"He conceded that there would be disputes with colleagues , but said : There are no quick fixes , and I will not be indulging in any quick fix .",24,0
c8t-fragment01,123,survey,"In contrast to his sisters , Anthony was over-clad , a bundle of leggings , jumper and a padded jacket topped with a woollen helmet with a bobble pulled well down over his forehead , beneath which he surveyed their busyness , unsmiling , like a stout imperious Caesar .",38,0
fet-fragment01,178,write,"He wrote to Theo , "" I hope you are not a "" Van Gogh "" .",1,0
bpa-fragment14,2154,plummet,"Delaney took risks , plummeting feet first through the hatchways , and partly breaking his descent with the handrails , falling like a parachutist , rolling instantly deploying his Uzi against",4,0
cdb-fragment04,888,reply,When Lewis said to come back with him and eat there Adam had got a kick on the ankle from Anne and another kick when he had n't replied .,28,0
c8t-fragment01,89,drive,On an impulse he reversed the Jaguar and drove quickly back to Martyr 's Cottage .,8,0
kcv-fragment42,4504,think,We went to Floyds I think we went,5,0
a38-fragment01,3,allow,"FROM this month , all new cars submitted for British type approval , the test which allows them to be legally sold in the UK , must be able to run on lead-free petrol .",16,1
fef-fragment03,708,observe,Why is it then that we have no difficulties in practice in observing magnetic fields ?,12,0
b1g-fragment02,1288,examine,Jones et al. ( 1989 ) have examined the distribution of some 8500 landslides in the UK .,7,0
amm-fragment02,1726,destroy,Although much of the fine detail can be seen most of the tissue of the leaf is destroyed .,17,0
a1e-fragment01,12,make,"We have made a bid of nearly Ã¥Â£700m for a company with a book value of Ã¥Â£200m we 've acknowledged there is some extra worth there , but I can not see the sort of value they are talking about in property .",2,1
a3e-fragment03,55,get,"It may be clipped classical , random cottage , modern high-tech , or some intensely personal vision of Byzantium , that no one has ever imagined before , but which exists in your head and wants to get out .",37,1
kcu-fragment02,2161,walk,by the time we 've walked round,5,0
fet-fragment01,147,combine,"The picture was signed "" Madeleine Bernard "" , and Alexander told Frederica that Gauguin had flirted seriously with that young woman , had characterised her , as was fashionable at the time , as having the desirable , unattainable androgynous perfection , complete sensuality combined with unattainable self-sufficiency .",45,1
b1g-fragment02,1358,include,"Other spatially referenced data incorporated into the system include those on the distribution of schools , medical and transport services which can be displayed and supplementary information about them obtained .",8,0
clp-fragment01,814,create,Size provides a cushion to the vicissitudes of markets but it creates other problems .,11,0
a3c-fragment05,246,desire,"These are sensuous pleasures at their most enjoyable when we ritualise them , but how do we feel when we desire them ?",20,0
a1f-fragment07,155,lead,The sharply reduced number of 16-18-year-olds will inevitably lead employers to bid up the wages of that age group to entice young people away from education and into unskilled or semi-skilled jobs .,8,1
c8t-fragment01,115,remind,"She reminded him of pictures of the young Elizabeth Tudor , the same red-gold hair framing a curiously adult face both secretive and self-composed , the same sharp nose and wary eyes .",1,0
as6-fragment01,9,associate,"Meanwhile bad housing , bad sanitation , lack of education , and other perennial ills associated with overcrowding and poverty have been routinely denounced by political leaders and social reformers .",15,0
