verb,sentence,verb_idx,label
die,"Mr. Della Femina became a fixture on TV news reports about acquired immune deficiency syndrome , for example , after his agency created the line , '' I enjoy sex , but I ' m not ready to die for it , '' for LifeStyles condoms ",38,0
die,"Cardiac - bypass queues grow and patients die before their turn ; hip replacements and cataract operations join a growing list of corrections that are triaged , ostensibly because more serious operations must be performed , but in reality because the resources are being used to continue first - dollar insurance coverage for sniffles and splinters -- and for asphalt laying in the constituencies of members of the government ",7,0
die,Others continue to die in unsuccessful attempts to escape the East ,3,0
dissolve,"In theory , the new technique should dissolve blood clots with less risk of bleeding occurring in other parts of the body , as can happen with current clot dissolvers ",7,0
dissolve,"When dissolved in water , the protein acts as a catalyst to aid the freezing process by increasing the effective freezing point of water by 8 degrees to 10 degrees Fahrenheit ",1,0
dissolve,"And while TPA early showed itself far superior to streptokinase in dissolving deadly blood clots , that advantage has n't been transferred to the medical bottom line : better survival rates for patients ",11,0
dissolve,"But some physicians questioned the effectiveness of the drug , designed to dissolve gallstones , and how widely it might be used ",12,0
dissolve,"The Medical Letter , a respected nonprofit publication that evaluates the effectiveness of drugs for doctors , concluded that Actigall can dissolve gallstones in only about half of patients ",21,0
dissolve,"The large study , involving 17 , 187 patients treated at 417 hospitals in North America , Europe and Australia , provided the strongest evidence yet that the emergency use of a clot dissolving drug can save lives , said researchers involved in the clinical trial ",33,0
dissolve,"Although some research indicates that Activase can dissolve clots faster than streptokinase , there is n't any published research showing that the Genentech product can increase survival but such research may be available soon ",7,0
dissolve,"The potentially fatal clots dissolved within two hours among 82 % of patients given Genentech 's Activase brand of TPA , compared with 48 % who used Abbokinase , Abbott Laboratories 's brand of urokinase ",4,0
dissolve,"The solvent failed to dissolve non - cholesterol gallstones in two patients , however ",4,0
dissolve,"Eminase is given as a single injection over four to five minutes , but appears to dissolve blood clots effectively for several hours ",16,0
dissolve,Previously reported experiments show that the drugs quickly dissolve the blood clot that initially blocked one of the heart 's vital coronary arteries causing the heart attack ,8,0
dissolve,A few aspirin facts : Aspirin tablets take up to 20 minutes to dissolve in your stomach ,13,0
dissolve,Do n't take them with orange juice . -LRB- They wo n't dissolve well . -RRB-/-R,12,0
dissolve,"Eminase is given as a single injection over four to five minutes , but appears to dissolve blood clots effectively for several hours ",16,0
dissolve,"By changing formulas for solvents , he says , UNC '' can take superalloy scrap , dissolve it , and separate out the various metals . '",16,0
dissolve,Some companies had also counted on being able to come up with anti - plaque toothpastes that actually kill the bacteria instead of simply dissolving it or scrubbing it away ,24,0
dissolve,Actigall could be used to dissolve the fragments that remain from that procedure ,5,0
dissolve,"Consumers were n't particularly fond of its taste , and it did n't dissolve easily in cold milk ",13,0
dissolve,"The cyanide dissolves , or leaches out the gold , and the water is collected at the bottom of the heap for treatment to remove its precious cargo ",2,0
drag,"In the latter instance , a man dressed as Christ and dragging a cross was in the demonstration ",11,1
drag,"Last week , though , some of them were dragged off a train and prevented from traveling to Moscow to meet with President Reagan ",9,1
drag,"-- Last September , 22-year - old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery - store lot backed up , knocking her over and dragging her in circles ",47,1
drag,"Before there was much time for further decorating , the lady was dragged off to the guillotine ",12,1
drag,"-- Last September , 22-year - old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery - store lot backed up , knocking her over and dragging her in circles ",47,1
drag,"Public anger reached its zenith April 30 , 1982 , when angry mobs stopped three taxis bearing margis , dragged them from their cars , bludgeoned and poured acid on them and finally burned them to death ",19,1
drag,"The OSU sled 's No . 1 advantage , he says , is an aerodynamic shape that reduces drag 20 % to 25 % ",18,1
drag,One ad in the campaign developed by Lintas : Campbell - Ewald & Co. shows a Chevrolet S-10 compact pickup dragging a Ford Ranger into a '' crater of fire . ',20,0
drag,"TV viewers saw Mr. Chancellor being dragged out of the 1964 Republican convention in San Francisco when , during a live interview , he refused to clear an aisle ",6,0
drag,"The pipe , dragging the sea floor 500 feet below , hit a coral boulder eight feet in diameter and sprang a leak ",3,0
drag,"Some already haul in well over $ 1 , 000 worth a week -- better than they can do dragging for scallops or mussels these days ",19,0
drag,"About half of Cray 's R & D budget now goes into creating software , a combination art and science that so totally engrosses some Cray designers that they sometimes have to be dragged away from their terminals and told to get some rest ",33,0
drag,"He disputes the longheld theory that the Great Pyramids were made of limestone blocks cut , dragged long distances , and hoisted into place , arguing that they were made by pouring long - lasting cement ",16,0
drag,"A few years ago , Dr. Zimmerman and his colleagues dragged nests of two different termite species into the lab and measured their methane output ",10,0
drag,"The government had a change of heart and threatened to drag him off the boat in mid - Baltic , but then relented ",10,0
drag,"Some of those arrested were dragged from buses that were to take them back to Managua ; others , such as 18-year - old Norman Lenin Cardoza -LRB- who denies ever attending the rally -RRB- and attorney Roger Guevara Mena , were arrested by state security police days later ",5,0
drag,Its black - stained concrete walls and blackened roof of rust make it look as if it were dragged off the back lot of a horror - film studio ,18,0
drag,"The Finn thought about it , and then reluctantly dragged a bottle of vodka from his coat and kissed it and dropped it over the side ",9,0
